_key,strokes,grade,freq,jlpt_old,jlpt_new,meanings/0,meanings/1,readings_on/0,readings_on/1,readings_kun/0,readings_kun/1,wk_level,wk_meanings/0,wk_readings_on/0,wk_readings_on/1,wk_readings_kun/0,wk_radicals/0,readings_kun/2,wk_readings_kun/1,readings_kun/3,readings_kun/4,readings_kun/5,meanings/2,meanings/3,meanings/4,meanings/5,readings_on/2,wk_meanings/1,wk_radicals/1,readings_kun/6,readings_kun/7,readings_kun/8,readings_kun/9,readings_kun/10,readings_kun/11,readings_kun/12,readings_kun/13,readings_kun/14,wk_meanings/2,wk_readings_kun/2,wk_readings_kun/3,wk_readings_kun/4,wk_meanings/3,readings_on/3,readings_on/4,meanings/6,meanings/7,meanings/8,meanings/9,meanings/10,meanings/11,meanings/12,wk_readings_on/2,wk_radicals/2,wk_radicals/3,wk_meanings/4,readings_kun/15,readings_kun/16,readings_kun/17,meanings/13,wk_radicals/4,wk_readings_kun/5,readings_on/5,readings_on/6
䰗,20,,,,,A Lot,A Ticket,,,,,,,,,,,,,,,,To Draw Lots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
䰠,16,,,,,God,Spirit,,,,,,,,,,,,,,,,Immortal,Mountain Deity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
䳄,16,,,,,A Kind Of Water Bird,With Black Color,,,,,,,,,,,,,,,,Female,Woman-like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
䳑,17,,,,,A Pheasant-like Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
䴇,24,,,,,A Second Name For Crane,A Small Swan,,,,,,,,,,,,,,,,A Second Name For Wagtail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
䵷,19,,,,,Frog,To Make The Noise Of Vomitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丏,4,,,,,Parapet,Invisible,べん,めん,みえぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丩,2,,,,,To Join Or Connect The Vine,,きゅう,,まつわる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丬,4,,,,,Half Of Tree Trunk,Rad. No. 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
么,3,,,,,Interrogative Particle,Repetition Of A Tune Small,えう,,,,,,,,,,,,,,,Tender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
亻,2,,,,,Radical Number 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
亼,3,,,,,To Assemble. To Gather Together,,しゅう,じゅう,あつまる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
仈,4,,,,,,,はつ,はち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
仫,5,,,,,Tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佤,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
俦,9,,,,,Companion,Mate,,,,,,,,,,,,,,,,Colleague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
俱,10,9,,,,All,Together,く,,ともに,,,,,,,,,,,,,Accompany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
倂,10,,,,,Combine,,へい,,あわせる,ならぶ,,,,,,,しかし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
傈,12,,,,,Tribe,,りつ,りち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
傕,12,,,,,,,かく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
傣,12,,,,,The Dai Minority Living In South China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
傱,13,,,,,,,しょう,しゅ,はやいさま,,,,,,,,,,,,,,,,,そう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
傻,13,,,,,Foolish,Silly,さ,,,,,,,,,,,,,,,Stupid,An Imbecile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
僙,14,,,,,,,こう,,たけだけしいさま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
僡,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
僳,14,,,,,Minority Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
兠,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
关,6,,,,,Frontier Pass,Close,,,,,,,,,,,,,,,,Relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
养,9,,,,,Raise,Rear,,,,,,,,,,,,,,,,Bring Up,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凃,9,,,,,Mud,Surname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凊,10,,,,,Surname,,せい,,さむ.い,すず.しい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
剝,10,,,,,,,はく,,はぐ,むく,,,,,,,はげる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
剬,11,,,,,,,たん,せん,たつ,さばく,,,,,,,,,,,,,,,,せい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
劄,14,,,,,Brief Note,Official Communique,さつ,とう,さす,かぎ,,,,,,,かま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
勊,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
勐,10,,,,,Imperial Degree,Daoist Magic,ばう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
勻,4,,,,,Equal,Impartially,いん,,すくない,ひとしい,,,,,,,,,,,,Uniform,Even,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
匇,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
匤,7,,,,,,,きゃく,こく,はこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
卧,8,,,,,Lie Down,Crouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
卺,8,,,,,(nuptial) Winecups,,きん,,さかずき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
卽,9,10,,,,Promptly,,そく,しょく,つく,すなわち,,,,,,,もし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
叴,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吒,6,,,,,Shout,Roar,た,,,,,,,,,,,,,,,Bellow,Scold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吞,7,9,,,,Swallow,Absorb,どん,とん,のむ,,,,,,,,,,,,,Annex,Engulf,,,てん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吤,7,,,,,,,かい,け,こえ,,,,,,,,,,,,,,,,,か,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
呕,7,,,,,Vomit,Annoy,,,,,,,,,,,,,,,,Enrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
呬,8,,,,,To Rest,,き,ち,いき,いこう,,,,,,,,,,,,,,,,れい,,,,,,,,,,,,,,,,,りょう,,,,,,,,,,,,,,,,,,,,
咊,8,,,,,Harmony,Peace,わ,,,,,,,,,,,,,,,Conciliation,To Be On Good Terms With,Kindly,Mild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
咠,9,,,,,To Whisper. To Blame To Slander,,しゅう,ゆう,ささやく,そしる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
哃,9,,,,,,,とう,ず,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
哱,10,,,,,,,ほつ,ほち,こえ,みだれる,,,,,,,,,,,,,,,,はい,,,,,,,,,,,,,,,,,へ,,,,,,,,,,,,,,,,,,,,
哳,10,,,,,,,たつ,てち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
啽,12,,,,,To Speak,,がん,ごん,いびき,とじる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嗝,13,,,,,Cackling Of Fowls To Gag,To Vomit,かく,きゃく,しゃくり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘇,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘨,15,,,,,Roar,Howl,しょう,しつ,うそぶく,もぐぶく,,,,,,,,,,,,Scream,Whistle,,,しゅう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
噇,15,,,,,,,とう,,たべる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
噓,14,,,,,Exhale,Blow Out,きょ,,ふく,うそ,,,,,,,,,,,,Deep Sigh,Hiss,Praise,Flatter,,,,,,,,,,,,,,,,,,,,Lie,,,,,,,,,,,,,,,,,,
噶,16,,,,,Used In Transliterations,,かつ,かち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嚲,20,,,,,Read Aloud,Recite,た,,,,,,,,,,,,,,,Chant,Droop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
圡,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埗,10,,,,,A Wharf,Dock,,,,,,,,,,,,,,,,Jetty,A Trading Center,Port,Place Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埻,11,,,,,,,しゅん,た,まと,のり,,,,,,,あずち,,,,,,,,,だ,,,,,,,,,,,,,,,,,たい,て,,,,,,,,,,,,,,,,,,こう,じゅく
墋,14,,,,,,,しん,,つち,すなじ,,,,,,,にごる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
增,15,10,,,,Increase,Add To,ぞう,そう,ます,ふえる,,,,,,,ふやす,,,,,Augment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
墪,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
壃,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
壠,19,,,,,Mound,Grave,ろう,,,,,,,,,,,,,,,Ridge In Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
壴,9,,,,,,,しゅ,ちゅ,たてる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
复,9,,,,,Return,Repeat,,,,,,,,,,,,,,,,Repeatedly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
夽,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
姸,8,,,,,Beautiful,,けんげん,,うつくしい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
娗,10,,,,,,,てい,じょう,すらりとしてみめよい,,,,,,,,,,,,,,,,,てん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
媄,12,,,,,,,び,み,みめよい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嫰,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
寎,12,,,,,Drowsy,,へい,けい,おびえる,おそわれる,,,,,,,ねいる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
寬,15,10,,,,Broad,Wide,かん,,ひろい,ゆるやか,,,,,,,くつろぐ,,,,,Spacious,Vast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
尃,10,,,,,To State To,To Announce,ふ,ほ,しく,あまねし,,,,,,,もと,,はらう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
尒,5,,,,,You,Your,じ,に,しかり,わける,,,,,,,なんじ,,ちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屛,11,,,,,,,へい,びょう,しりぞく,おおう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屟,12,,,,,,,てい,たい,,,,,,,,,,,,,,,,,,せふ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
岧,8,,,,,Peak,Cliff,てう,でう,,,,,,,,,,,,,,Precipice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
岭,8,,,,,Mountain Ridge,Mountain Peak,れい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
峐,9,,,,,,,かい,き,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
崐,11,,,,,Kunlun Mountains In Jiangsu,,こん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
崝,11,,,,,,,そう,,けわ.しい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
崠,11,,,,,Place Name In Guangxi Province,,とう,つ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嵇,12,,,,,Mountain In Henan,Surname,けい,げい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嵓,12,,,,,,,がん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嶗,15,,,,,Laoshan,Mountain In Shandong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嶤,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
巑,22,,,,,,,さん,ざん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
巗,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
巢,11,10,,,,Nest,Living Quarter In Tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
幷,6,,,,,Combine,,へい,ひょう,あわせる,ならぶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
庹,11,,,,,The Length Of One's Two Outstretched Arms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
廙,15,,,,,,,よく,よき,てんまく,つつしむ,,,,,,,ひさし,,,,,,,,,い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
廹,8,,,,,To Persecute,To Oppress In Difficulties,,,,,,,,,,,,,,,,Embarrassed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
廽,10,,,,,Return,Turn Around,かい,え,まわす,まわる,,,,,,,かえる,,めぐる,,,A Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
开,4,,,,,Open,Initiate,,,,,,,,,,,,,,,,Begin,Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
弞,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
徵,16,10,,,,Summon,Recruit,ちょう,ち,しるし,めす,,,,,,,,,,,,Musical Note,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
德,16,10,,,,Ethics,Morality,とく,,おしえ,,,,,,,,,,,,,Virtue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
怢,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
惮,12,,,,,Dread,Shrink From,,,,,,,,,,,,,,,,Shirk,Fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
愺,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
懵,20,,,,,Stupid,Ignorant,,,,,,,,,,,,,,,,Dull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
戾,8,,,,,Perverse,Recalcitrant,れい,らい,もどす,もとる,,,,,,,いたる,,,,,Rebellious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
扡,7,,,,,Drag Along,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
扻,8,,,,,To Strike,To Run Against To Throw,,,,,,,,,,,,,,,,As A Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
抅,8,,,,,To Collect,To Join Together,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
抙,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
挲,11,,,,,To Feel Or Fondle With The Fingers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
挻,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
捙,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
揫,13,,,,,Grasp With Hand,Pinch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
揭,13,10,,,,Raise,Lift Up,けい,けつ,かかげる,,,,,,,,,,,,,Surname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
揷,13,,,,,Insert,,そう,,さす,にない,,,,,,,とる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摹,15,,,,,Trace,Copy,,,,,,,,,,,,,,,,Duplicate,Pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
攲,12,,,,,Up,Uneven,き,,かたむ.く,そばだ.てる,,,,,,,そばだ.つ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
敄,9,,,,,To Put Forth Effort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
斄,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
斵,17,,,,,To Cut To Pieces,To Hack,,,,,,,,,,,,,,,,To Chop Or Hew,To Carve For Ornaments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
斸,25,,,,,Cut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
旼,8,,,,,Gentle And Affable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
昺,9,,,,,Bright,Glorious,,,,,,,,,,,,,,,,Brilliant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
晈,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
晚,11,10,,,,Night,Evening,ばん,,くれ,おそい,,,,,,,,,,,,Late,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
晣,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
晥,11,,,,,Anhui Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
晭,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
曆,16,10,,,,Calendar,Era,れき,,こよみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
朁,12,,,,,If,Supposing,,,,,,,,,,,,,,,,Nevertheless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
朒,10,,,,,,,にく,じく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杍,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
枒,8,,,,,The Coconut Tree,Rim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
柛,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
柼,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
栁,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
栐,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
栘,10,,,,,Fruit Tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
栾,10,,,,,Name Of Tree,A Part Of Cornice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
桉,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
梐,11,,,,,Fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
梙,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
梫,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
梴,11,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
棃,12,,,,,A Pear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
棤,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
棷,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
椃,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
椇,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楆,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
榰,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
槀,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
槏,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
槣,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
槩,14,,,,,Generally,Approximately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
槪,15,,,,,Generally,Approximately,がい,かい,とかき,おおむね,,,,,,,おもむき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
槴,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
槶,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
樳,16,,,,,Tall Tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
橫,16,10,,,,Across,Horizontal,おう,こう,よこ,よこたわる,,,,,,,よこたえる,,,,,Lateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
橺,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
檔,17,,,,,Shelf,Frame,,,,,,,,,,,,,,,,Crosspiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
檡,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
櫳,20,,,,,Cage,Pen,,,,,,,,,,,,,,,,Set Of Bars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
欋,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
步,7,10,,,,Step,Pace,ほ,ぶ,あるく,あゆむ,,,,,,,あゆみ,,,,,Walk,Stroll,,,ふ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
